confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
139	1	1	1	1	0.4205163808055831	-95.88491529471877	N/A	23.654024806221493	C20H21ClO4	[M + H]+	YMTINGFKWWXKFG	InChI=1S/C20H21ClO4/c1-13(2)24-19(23)20(3,4)25-17-11-7-15(8-12-17)18(22)14-5-9-16(21)10-6-14/h5-13H,1-4H3	Fenobeta	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	5.19999981	3339;25144424;25144572;25144573;25144576;25144716;25144718;25144719;25144857;25144858;25144860;25144989;25144991;25144992;25144994;25145134;25145136;25145137;25145139;25145270;25145275;25145410;25145412;25145415;25145557;25145706;25145709;25145851;49849683;72701056;71480098;76973109	HMDB:(15173);SuperNatural:(SN00001633);ZINC bio:(ZINC00584092);additional;HSDB:(49562-28-9);MeSH:(3339);PubMed;NORMAN:(NS00000285);COCONUT:(CNP0334245);database;PubChem:(3339 25144424 25144572 25144573 25144576 25144716 25144718 25144719 25144857 25144858 25144860 25144989 25144991 25144992 25144994 25145134 25145136 25145137 25145139 25145270 25145275 25145410 25145412 25145415 25145557 25145706 25145709 25145851 49849683 72701056 71480098 76973109);CHEBI:(5001);PubChem class - bio and metabolites;KEGG:(C07586);PubChem class - safety and toxic;PubChem class - drug	68840858478	361.120112832	NaN	392_challenge_450_	N/A
140	1	1	1	1	0.4176137575572352	-56.898902052884274	N/A	73.62749459710209	C33H35FN2O5	[M + H]+	XUKUURHRXDUEBC	InChI=1S/C33H35FN2O5/c1-21(2)31-30(33(41)35-25-11-7-4-8-12-25)29(22-9-5-3-6-10-22)32(23-13-15-24(34)16-14-23)36(31)18-17-26(37)19-27(38)20-28(39)40/h3-16,21,26-27,37-38H,17-20H2,1-2H3,(H,35,41)(H,39,40)	Liprimar	CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4	5.0	2250;60823;62976;4636594;6093359;10507504;10555355;10558246;10603355;10650977;10745515;15968809;17589822;21029434;25141466;25141467;25141919;25141920;25143995;25143996;25143997;25145111;25145242;25145243;25145244;25145388;25164918;25164919;25164920;25165119;25165120;25165121;25165122;25165316;25165317;25165318;25165524;25165525;25165526;42066746;46780495;49849492;51052072;53233816;53233817;53233818;53233924;53233925;53233926;53234037;53234038;59043179;59089932;59346965;59346966;59346967;59346968;73265363;76973370;91100018;123432810;138402698	HMDB:(5006);SuperNatural:(SN00268684);ZINC bio:(ZINC03920719);additional;HSDB:(134523-00-5);MeSH:(60823 17589822);PubMed;NORMAN:(NS00009054);COCONUT:(CNP0285710);Natural Products:(UNPD155018);database;PubChem:(2250 60823 62976 4636594 6093359 10507504 10555355 10558246 10603355 10650977 10745515 15968809 17589822 21029434 25141466 25141467 25141919 25141920 25143995 25143996 25143997 25145111 25145242 25145243 25145244 25145388 25164918 25164919 25164920 25165119 25165120 25165121 25165122 25165316 25165317 25165318 25165524 25165525 25165526 42066746 46780495 49849492 51052072 53233816 53233817 53233818 53233924 53233925 53233926 53234037 53234038 59043179 59089932 59346965 59346966 59346967 59346968 73265363 76973370 91100018 123432810 138402698);CHEBI:(50690 94450 39548);PubChem class - bio and metabolites;KEGG:(C06834);PubChem class - safety and toxic;PubChem class - drug	68840891246	559.26027644	NaN	379_challenge_439_	N/A
141	1	1	1	1	0.4161238613528794	-56.95599020377143	N/A	21.869649396871594	C14H11N	[M + H]+	KLLLJCACIRKBDT	InChI=1S/C14H11N/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10,15H	Stabilizer I	C1=CC=C(C=C1)C2=CC3=CC=CC=C3N2	3.67284226	13698;59664083;101143312;134906676;134975896;138396206	NORMAN:(NS00019928);database;PubChem:(13698 59664083 101143312 134906676 134975896 138396206);CHEBI:(113541);additional;MeSH:(13698);PubChem class - safety and toxic;Training Set;PubMed	68787388518	194.09642535199998	NaN	346_challenge_409_	N/A
142	1	1	1	1	0.41572585318906985	-181.89122286673248	N/A	39.079974660609714	C25H25N7O3	[M + H]+	YBSJFWOBGCMAKL	InChI=1S/C25H25N7O3/c1-31-20-10-7-17(25(35)32(13-11-23(33)34)21-4-2-3-12-28-21)14-19(20)30-22(31)15-29-18-8-5-16(6-9-18)24(26)27/h2-10,12,14,29H,11,13,15H2,1H3,(H3,26,27)(H,33,34)	Dabigatran	CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N	1.70000005	216210;49849310;71626150;71315160;77846800;117071836;139025445	database;PubChem:(216210 49849310 71626150 71315160 77846800 117071836 139025445);CHEBI:(70752);ZINC bio:(ZINC01910616);PubChem class - bio and metabolites;HSDB:(211914-51-1);MeSH:(216210);KEGG:(C21556);PubChem class - safety and toxic;PubMed;PubChem class - drug	68836926310	472.2091636600002	NaN	489_challenge_9_	N/A
143	1	1	1	1	0.4153956075957372	-45.636325864178474	N/A	53.92229018774422	C11H14N4O4	[M + H]+	WKASGTGXOGALBG	InChI=1S/C11H14N4O4/c1-13-6-12-9-8(13)10(18)15(11(19)14(9)2)5-3-4-7(16)17/h6H,3-5H2,1-2H3,(H,16,17)	1-(3-Carboxypropyl)theobromine	CN1C=NC2=C1C(=O)N(C(=O)N2C)CCCC(=O)O	-0.0765469372	151419;58172404;71314528;138402750	NORMAN:(NS00010110);MeSH:(151419);database;PubChem:(151419 58172404 71314528 138402750);PubMed;additional	68720263238	267.108780928	NaN	281_challenge_350_	N/A
144	1	1	1	1	0.40970577547441134	-18.72490845476795	N/A	127.29726348056329	C24H32O4	[M + H]+	RQZAXGRLVPAYTJ	InChI=1S/C24H32O4/c1-14-12-18-19(22(4)9-6-17(27)13-21(14)22)7-10-23(5)20(18)8-11-24(23,15(2)25)28-16(3)26/h12-13,18-20H,6-11H2,1-5H3	Magestin	CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C	3.0999999	4048;11683;1753924;7001143;7075726;7075727;6328626;6568851;6604274;6710729;13034698;11862191;11872393;11872394;11872395;17571578;16757701;16395526;23617124;51397599;51397601;57404186;58649012;57908860;58984311;73707408;71309606;70962645;71434247;76973249;76973814;76974499;89204292;117072359;124903768;124404341;126963489;129010002;133688683;139421916	SuperNatural:(SN00005924 SN00011572 SN00066893 SN00011571 SN00066894 SN00050677 SN00005925 SN00066892);ZINC bio:(ZINC01736859 ZINC03874190 ZINC03874191 ZINC04025285 ZINC04025286 ZINC04025288 ZINC04097467 ZINC05232345 ZINC05232351);additional;MeSH:(4048 11683);PubMed;NORMAN:(NS00009122);COCONUT:(CNP0342043);database;PubChem:(4048 11683 1753924 7001143 7075726 7075727 6328626 6568851 6604274 6710729 13034698 11862191 11872393 11872394 11872395 17571578 16757701 16395526 23617124 51397599 51397601 57404186 58649012 57908860 58984311 73707408 71309606 70962645 71434247 76973249 76973814 76974499 89204292 117072359 124903768 124404341 126963489 129010002 133688683 139421916);CHEBI:(94509 91652);PubChem class - bio and metabolites;KEGG:(C08151);PubChem class - safety and toxic;PubChem class - drug	68840857958	385.23733550399993	NaN	377_challenge_437_	N/A
145	1	1	1	1	0.40930280859319795	-239.518770519912	N/A	40.98850183035618	C14H20N3O5PS	[M + H]+	JOOMJVFZQRQWKR	InChI=1S/C14H20N3O5PS/c1-5-19-14(18)11-9-17-12(15-10(11)4)8-13(16-17)22-23(24,20-6-2)21-7-3/h8-9H,5-7H2,1-4H3	Curamil	CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C	3.0999999	26033	NORMAN:(NS00010879);database;PubChem:(26033);CHEBI:(81942);ZINC bio:(ZINC04866194);additional;MeSH:(26033);KEGG:(C18761);PubChem class - safety and toxic;PubMed	68787380582	374.09340437	NaN	385_challenge_444_	N/A
146	1	1	1	1	0.4075647409650366	-21.77716644009008	N/A	5.243277912794481	C7H10N2	[M + H]+	IAEGWXHKWJGQAZ	InChI=1S/C7H10N2/c1-5-4-8-6(2)7(3)9-5/h4H,1-3H3	Trimethyl-pyrazine	CC1=CN=C(C(=N1)C)C	1.75936282	26808;10103169;10374458;91130579	HMDB:(31844);PubChem class - food;SuperNatural:(SN00266040);ZINC bio:(ZINC00406999);additional;MeSH:(26808);PubMed;NORMAN:(NS00013306);COCONUT:(CNP0313440);Natural Products:(UNPD133617);database;PubChem:(26808 10103169 10374458 91130579);PubChem class - bio and metabolites;PubChem class - safety and toxic;YMDB:(1442)	68941619278	123.09167432	NaN	261_challenge_332_	N/A
147	1	1	1	1	0.4029567854684498	-156.32723975782625	N/A	47.17663474053426	C35H44I6N6O15	[M + H]+	NBQNWMBBSKPBAY	InChI=1S/C35H44I6N6O15/c1-13(52)46(30-26(38)20(32(59)42-3-15(54)9-48)24(36)21(27(30)39)33(60)43-4-16(55)10-49)7-19(58)8-47(14(2)53)31-28(40)22(34(61)44-5-17(56)11-50)25(37)23(29(31)41)35(62)45-6-18(57)12-51/h15-19,48-51,54-58H,3-12H2,1-2H3,(H,42,59)(H,43,60)(H,44,61)(H,45,62)	Indixanol	CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I	0.55800122	3724;6604448;57271470	NORMAN:(NS00001497);COCONUT:(CNP0021704);HMDB:(15379);database;PubChem:(3724 6604448 57271470);CHEBI:(31705);PubChem class - bio and metabolites;HSDB:(92339-11-2);MeSH:(3724);PubChem class - safety and toxic;PubMed;PubChem class - drug	68839277166	1550.7205787079997	NaN	116_challenge_201_	N/A
148	1	1	1	1	0.4018864088668388	-129.6573748524342	N/A	26.787553136037022	C23H26O11	[M + Na]+	YNPRPYLCRQBHMQ	InChI=1S/C23H26O11/c1-10-14(24)7-12-13(20(28)29)8-32-22(16(10)12)34-23-19(27)18(26)17(25)15(33-23)9-31-21(30)11-5-3-2-4-6-11/h2-6,8,12,14-19,22-27H,1,7,9H2,(H,28,29)	(1S,4aS,6S,7aS)-1-[(2S,3R,4S,5S,6R)-6-(benzoyloxymethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-6-hydroxy-7-methylidene-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-4-carboxylic acid	C=C1C(CC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)COC(=O)C4=CC=CC=C4)O)O)O)O	-0.800000012	21579245	COCONUT:(CNP0193216 CNP0291154);KNApSAcK:(35529);Natural Products:(UNPD133282);database;PubChem:(21579245);SuperNatural:(SN00228248)	68722655250	501.1367316519998	NaN	41_challenge_134_	N/A
149	1	1	1	1	0.40112122362288166	-208.43508227320012	N/A	87.76219566976756	C27H30O11	[M - H]-	IYCPMVXIUPYNHI	InChI=1S/C27H30O11/c1-12(2)4-9-15-17(36-27-24(34)22(32)20(30)18(11-28)37-27)10-16(29)19-21(31)23(33)25(38-26(15)19)13-5-7-14(35-3)8-6-13/h4-8,10,18,20,22,24,27-30,32-34H,9,11H2,1-3H3	Icariside I	CC(=CCC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC=C(C=C3)OC)O)OC4C(C(C(C(O4)CO)O)O)O)C	3.0	5745470;14187155;24898295;44259055;68965752;69267932;69267939	HMDB:(139405);SuperNatural:(SN00162004 SN00291376);additional;MeSH:(5745470 14187155 44259055);PubMed;COCONUT:(CNP0097923 CNP0103944);KNApSAcK:(5819);Natural Products:(UNPD47975 UNPD97749);database;PubChem:(5745470 14187155 24898295 44259055 68965752 69267932 69267939);PubChem class - bio and metabolites;Training Set;KEGG Mine	77329907806	529.1715357799998	NaN	102_challenge_19_	N/A
150	1	1	1	1	0.3957624287581668	-82.05050597947147	N/A	25.714248956698277	C22H17ClN2	[M + H]+	VNFPBHJOKIVQEB	InChI=1S/C22H17ClN2/c23-21-14-8-7-13-20(21)22(25-16-15-24-17-25,18-9-3-1-4-10-18)19-11-5-2-6-12-19/h1-17H	Canesten	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4	5.49086618	2812;45038700;42647290	HMDB:(1922);SuperNatural:(SN00003491);ZINC bio:(ZINC03807804);additional;HSDB:(23593-75-1);MeSH:(2812);Plantcyc:(CPD-8926);PubMed;NORMAN:(NS00000282);COCONUT:(CNP0269640);database;PubChem:(2812 45038700 42647290);CHEBI:(3764);PubChem class - bio and metabolites;KEGG:(C06922);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(A-LARA-PEN-1:4 CPD-8926)	68840991598	345.11530222400006	NaN	315_challenge_381_	N/A
151	1	1	1	1	0.3951551449126531	-132.89248770790076	N/A	13.531188800770543	C11H12N2OS	[M + H]+	VVUVJGRVEYHIHC	InChI=1S/C11H12N2OS/c1-2-4-10-9(3-1)12-11(15-10)13-5-7-14-8-6-13/h1-4H,5-8H2	Oprea1_294875	C1COCCN1C2=NC3=CC=CC=C3S2	1.94374025	77901	NORMAN:(NS00014431);COCONUT;database;PubChem:(77901);PubMed;additional	68722360386	221.07431000399998	NaN	308_challenge_375_	N/A
152	1	1	1	1	0.39384891143440115	-33.210777342317385	N/A	18.776710071493426	C8H8BrNO	[M + H]+	MSLICLMCQYQNPK	InChI=1S/C8H8BrNO/c1-6(11)10-8-4-2-7(9)3-5-8/h2-5H,1H3,(H,10,11)	Asepsin	CC(=O)NC1=CC=C(C=C1)Br	2.08235669	7683;138396152	NORMAN:(NS00014402);COCONUT:(CNP0177917);database;PubChem:(7683 138396152);SuperNatural:(SN00117418);ZINC bio:(ZINC00149704);additional;PubChem class - safety and toxic;PubMed	68790526018	213.986201976	NaN	297_challenge_365_	N/A
153	1	1	1	1	0.39358131875311175	-8.005449410164353	N/A	65.55958147834308	C21H22O10	[M + Cl]-	DLIKSSGEMUFQOK	InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-6,14,16,18-24,26-28H,7-8H2	Prunin	C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC=C(C=C4)O	0.600000024	92794;282013;5320751;12314653;9910767;11305080;25200385;24211954;25243883;40473202;42607902;42633030;51521820;51521821;51402797;51402798;71024663;92448955;90481077;94859294;95861310;124916125;124300887;124350914;133550002;133554326	HMDB:(140590);SuperNatural:(SN00168154 SN00011075 SN00020198 SN00011074 SN00006941 SN00020199 SN00261134 SN00006942);ZINC bio:(ZINC04097895 ZINC04097896 ZINC04348946 ZINC04348951 ZINC13424711 ZINC13424713);additional;MeSH:(282013 9910767 12314653 24211954 25200385 40473202 42607902 124300887);Plantcyc:(NARINGENIN-7-O-BETA-D-GLUCOSIDE);PubMed;NORMAN:(NS00015840);COCONUT:(CNP0269114);KNApSAcK:(998);Natural Products:(UNPD142381 UNPD145857 UNPD8578);database;PubChem:(92794 282013 5320751 12314653 9910767 11305080 25200385 24211954 25243883 40473202 42607902 42633030 51521820 51521821 51402797 51402798 71024663 92448955 90481077 94859294 95861310 124916125 124300887 124350914 133550002 133554326);CHEBI:(28327);PubChem class - bio and metabolites;KEGG:(C09099);PubChem class - safety and toxic;Training Set;Biocyc:(NARINGENIN-7-O-BETA-D-GLUCOSIDE)	68807485822	469.09069890399985	NaN	24_challenge_119_	N/A
154	1	1	1	1	0.3917826233318997	-20.17384687520307	N/A	107.60933085623385	C27H30O14	[M - H]-	FKIYLTVJPDLUDL	InChI=1S/C27H30O14/c1-10-20(31)22(33)24(35)26(38-10)37-9-18-21(32)23(34)25(36)27(41-18)39-13-6-14(29)19-15(30)8-16(40-17(19)7-13)11-2-4-12(28)5-3-11/h2-8,10,18,20-29,31-36H,9H2,1H3	Isorhoifolin	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O	-0.800000012	5377847;9851181;12304376;17751020;25030103;24211969;44257811;91740068;91746267;98072837;98072840;98072843;98072845;100903538;125027354;125027355;125027356;133612286;139031083	HMDB:(37349);SuperNatural:(SN00350535 SN00305889 SN00177721 SN00313376 SN00316804 SN00288991);additional;MeSH:(9851181);PubMed;NORMAN:(NS00042939);COCONUT:(CNP0223007 CNP0418466);KNApSAcK:(4156);Natural Products:(UNPD224969 UNPD21837 UNPD89071 UNPD39577 UNPD66719 UNPD161034 UNPD176230);database;PubChem:(5377847 9851181 12304376 17751020 25030103 24211969 44257811 91740068 91746267 98072837 98072840 98072843 98072845 100903538 125027354 125027355 125027356 133612286 139031083);PubChem class - bio and metabolites;Training Set;KEGG Mine	77330169950	577.1562796399999	NaN	456_challenge_6_	N/A
155	1	1	1	1	0.39128524275332266	-100.66794981694059	N/A	145.5622115591359	C21H26O2	[M + H]+	RBQWEDYROUFTDJ	InChI=1S/C21H26O2/c1-3-10-21(23)12-9-19-18-6-4-14-13-15(22)5-7-16(14)17(18)8-11-20(19,21)2/h10,13,18-19,23H,1,4-9,11-12H2,2H3	Oxolven	CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(C=C=C)O	1.79999995	3082273;10448131;22790636	MeSH:(22790636);database;PubChem:(3082273 10448131 22790636);PubMed	68719476806	311.200556072	NaN	348_challenge_410_	N/A
156	1	1	1	1	0.39119978351892937	-343.3764856604692	N/A	38.150757114814525	C22H27NO6	[M + Na]+	JZGGRLULXQPDRV	InChI=1S/C22H27NO6/c1-24-15-7-6-13-18(21(15)27-4)22(28-5)29-20-14-11-17(26-3)16(25-2)10-12(14)8-9-23-19(13)20/h6-7,10-11,19-20,22-23H,8-9H2,1-5H3	null	COC1C2=C(C=CC(=C2OC)OC)C3C(O1)C4=CC(=C(C=C4CCN3)OC)OC	3.02538872	""	COCONUT:(CNP0157034);KNApSAcK:(25463);Natural Products:(UNPD111433 UNPD191181 UNPD164728);database;SuperNatural:(SN00229715 SN00313194);KEGG Mine	77312589840	424.17305758399993	NaN	82_challenge_171_	N/A
157	1	1	1	1	0.3911855707738016	-7.764980018080778	N/A	4.373976474194797	C22H24ClN5O2	[M - H]-	FGXWKSZFVQUSTL	InChI=1S/C22H24ClN5O2/c23-15-6-7-20-18(14-15)25-22(30)28(20)16-8-12-26(13-9-16)10-3-11-27-19-5-2-1-4-17(19)24-21(27)29/h1-2,4-7,14,16H,3,8-13H2,(H,24,29)(H,25,30)	Motilium	C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O	3.62501478	3151;5255699;76973409;119058077;130301112;138396026	HMDB:(15315);ZINC bio:(ZINC19632603);additional;MeSH:(3151);PubMed;NORMAN:(NS00002818);COCONUT:(CNP0342719);database;PubChem:(3151 5255699 76973409 119058077 130301112 138396026);CHEBI:(31515);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubChem class - drug	68839825518	424.154576688	NaN	186_challenge_265_	N/A
158	1	1	1	1	0.3907316684337134	-26.498318399845903	N/A	123.23093028631068	C16H28O7	[M + H3N + H]+	PBPYEEMQIFDGSQ	InChI=1S/C16H28O7/c1-9(2)4-5-11(18)10(3)6-7-22-16-15(21)14(20)13(19)12(8-17)23-16/h4,6,11-21H,5,7-8H2,1-3H3	Rosiridin	CC(=CCC(C(=CCOC1C(C(C(C(O1)CO)O)O)O)C)O)C	0.0978630483	13389327;10314695;25068281;38363493;73181367;125039708;125039709;122173268;124933265;124933266;129881690;138107079	COCONUT:(CNP0307732);KNApSAcK:(29285);Natural Products:(UNPD189454 UNPD224226 UNPD115525 UNPD106910);database;PubChem:(13389327 10314695 25068281 38363493 73181367 125039708 125039709 122173268 124933265 124933266 129881690 138107079);SuperNatural:(SN00030348 SN00030349 SN00316851);ZINC bio:(ZINC31169743 ZINC31169747);additional;Training Set	68723204114	350.21733323599994	NaN	468_challenge_70_	N/A
159	1	1	1	1	0.38960564476336423	-4.9397364629074	N/A	26.226482456577287	C13H10O5	[M - H]-	WXNRYSGJLQFHBR	InChI=1S/C13H10O5/c14-7-1-3-9(11(16)5-7)13(18)10-4-2-8(15)6-12(10)17/h1-6,14-17H	Uvinol D-50	C1=CC(=C(C=C1O)O)C(=O)C2=C(C=C(C=C2)O)O	2.4000001	8571;58602106;138396118	SuperNatural:(SN00042696);ZINC bio:(ZINC00039103);additional;HSDB:(131-55-5);MeSH:(8571);PubMed;NORMAN:(NS00002972);COCONUT:(CNP0416449);database;PubChem:(8571 58602106 138396118);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	68807320134	245.04554742000002	NaN	198_challenge_276_	N/A
160	1	1	1	1	0.38606940226466246	-4.573602366384528	N/A	39.19383330405328	C33H30N4O2	[M - H]-	RMMXLENWKUUMAY	InChI=1S/C33H30N4O2/c1-4-9-30-35-31-21(2)18-24(32-34-27-12-7-8-13-28(27)36(32)3)19-29(31)37(30)20-22-14-16-23(17-15-22)25-10-5-6-11-26(25)33(38)39/h5-8,10-19H,4,9,20H2,1-3H3,(H,38,39)	Micardis	CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C	6.9000001	65999;20727077;45040461;49849886;57552748;71752344;138396187	HMDB:(15101);SuperNatural:(SN00399957);ZINC bio:(ZINC01530886);additional;HSDB:(144701-48-4);MeSH:(65999);PubMed;NORMAN:(NS00000398);COCONUT:(CNP0329770);Natural Products:(UNPD94012);database;PubChem:(65999 20727077 45040461 49849886 57552748 71752344 138396187);CHEBI:(9434);PubChem class - bio and metabolites;KEGG:(C07710);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840907630	513.2296001999999	NaN	210_challenge_287_	N/A
161	1	1	1	1	0.3807982266667878	-18.671222824950867	N/A	167.9354268780634	C21H28O2	[M + H]+	WWYNJERNGUHSAO	InChI=1S/C21H28O2/c1-3-20-11-9-17-16-8-6-15(22)13-14(16)5-7-18(17)19(20)10-12-21(20,23)4-2/h2,13,16-19,23H,3,5-12H2,1H3	Capronor	CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34	4.2690773	4542;13109;62929;188364;1201550;5702096;6552023;6604282;6973662;9938294;12598302;12598304;12598310;10335940;10470788;16051930;22796838;22798440;24212158;29985977;29985980;29985983;40517373;42052059;40469483;45040125;45040126;45357611;46782588;60148395;60162580;57514904;57514905;59072710;71751212;71751213;73707415;88617677;101591508;121231001;121231040;125117289;124079495;124903824;126968545;129009949;131708862;133686906;133686907;133686908;139025662;139025743;138106971;138402773	HMDB:(14511);ZINC bio:(ZINC03814395 ZINC03977930 ZINC03977931 ZINC03977932);additional;HSDB:(797-63-7 6533-00-2);MeSH:(4542 13109 62929 5702096 12598310 16051930 46782588 60148395 126968545);PubMed;NORMAN:(NS00002177);COCONUT:(CNP0335749);database;PubChem:(4542 13109 62929 188364 1201550 5702096 6552023 6604282 6973662 9938294 12598302 12598304 12598310 10335940 10470788 16051930 22796838 22798440 24212158 29985977 29985980 29985983 40517373 42052059 40469483 45040125 45040126 45357611 46782588 60148395 60162580 57514904 57514905 59072710 71751212 71751213 73707415 88617677 101591508 121231001 121231040 125117289 124079495 124903824 126968545 129009949 131708862 133686906 133686907 133686908 139025662 139025743 138106971 138402773);CHEBI:(6443 94795 7630 91741 50900);PubChem class - bio and metabolites;KEGG:(C08153 C08149);PubChem class - safety and toxic;PubChem class - drug	68839809902	313.216206136	NaN	360_challenge_421_	N/A
162	1	1	1	1	0.3798843264641019	-8.29154287354513	N/A	32.929767144331855	C10H15O3PS2	[M + H]+	PNVJTZOFSHSLTO	InChI=1S/C10H15O3PS2/c1-8-7-9(5-6-10(8)16-4)13-14(15,11-2)12-3/h5-7H,1-4H3	fenthion	CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC	3.7247746	3346;10107745;45039252;124202466	HMDB:(33209);PubChem class - food;SuperNatural:(SN00000121);ZINC bio:(ZINC00001443);additional;HSDB:(55-38-9);MeSH:(3346);PubMed;NORMAN:(NS00000066);COCONUT:(CNP0337120);database;PubChem:(3346 10107745 45039252 124202466);CHEBI:(34761);PubChem class - bio and metabolites;KEGG:(C14420);PubChem class - safety and toxic	68941521774	279.02729897	NaN	344_challenge_407_	N/A
163	1	1	1	1	0.37908640341822797	-20.543593753814246	N/A	100.28112899948694	C12H22O4	[M - H]-	TVIDDXQYHWJXFK	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	Corfree M 2	C(CCCCCC(=O)O)CCCCC(=O)O	3.06134129	12736;6991984;12400841;11665832;11229952;16212954;71309580;90477850	HMDB:(623);PubChem class - food;SuperNatural:(SN00002058 SN00283277);ZINC bio:(ZINC01529497);additional;HSDB:(693-23-2);MeSH:(12736);PubMed;NORMAN:(NS00010129);COCONUT:(CNP0282563 CNP0293008);Natural Products:(UNPD31013);database;PubChem:(12736 6991984 12400841 11665832 11229952 16212954 71309580 90477850);CHEBI:(76273 4676);PubChem class - bio and metabolites;KEGG:(C02678);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-10670)	68941572974	229.144533184	NaN	110_challenge_197_	N/A
164	1	1	1	1	0.3789034195142206	-29.296241574465245	N/A	37.59763801120615	C12H11I3N2O4	[M + H]+	GGGDNPWHMNJRFN	InChI=1S/C12H11I3N2O4/c1-4(18)16-10-7(13)6(12(20)21)8(14)11(9(10)15)17(3)5(2)19/h1-3H3,(H,16,18)(H,20,21)	Isopaque	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)N(C)C(=O)C)I	1.89999998	2528	NORMAN:(NS00026356);COCONUT:(CNP0079838);database;PubChem:(2528);CHEBI:(34847);ZINC bio:(ZINC03831116);additional;MeSH:(2528);KEGG:(C14165);PubChem class - safety and toxic;PubMed;PubChem class - drug	68823032166	628.792576832	NaN	476_challenge_78_	N/A
